list,manufacturer,model,voltage_option,hybrid,ul1741_sb,ul1741_sa,max_continuous_output_kw,nominal_vac
battery,Qcells North America,Q.HOME+ AC-G1-7.6,240V,N,Y,Y,7.832,240
battery,Qcells North America,Q.HOME+ HYB-G1-8.6,240V,Y,Y,Y,8.604,240
battery,Qcells North America,Q.HOME+ AC-G1-8.6,240V,N,Y,Y,8.613,240
battery,RCT Power Energy Technology Corporation,Power Storage DC US-8.0,208V,Y,Y,Y,7.015,208
battery,RCT Power Energy Technology Corporation,Power Storage DC US-8.0 PRO,208V,Y,Y,Y,7.015,208
battery,RCT Power Energy Technology Corporation,Power Storage DC US-8.0,240V,Y,Y,Y,8.0322,240
battery,RCT Power Energy Technology Corporation,Power Storage DC US-8.0 PRO,240V,Y,Y,Y,8.0322,240
battery,RCT Power Energy Technology Corporation,Power Storage DC US-15.0,208V,Y,Y,N,14.947,208
battery,RCT Power Energy Technology Corporation,Power Storage DC US-15.0,240V,Y,Y,N,14.947,240
battery,Rhombus Energy Solutions,BESI-50kW-480,480V,N,N,Y,49.35,480
battery,Rhombus Energy Solutions,BESS-50kW-480,480V,N,N,Y,49.35,480
battery,Rhombus Energy Solutions,RES-BESS60DP-480,480V,Y,N,Y,59.789,480
battery,RNG International Inc.,RIV4850HI-SPS,240V,Y,Y,Y,5.0897,240
battery,RNG International Inc.,RIV4860HI-SPS,240V,Y,Y,Y,6.117,240
battery,RNG International Inc.,RIV4876HI-SPS,240V,Y,Y,Y,7.765,240
battery,RNG International Inc.,RIV4880HI-SPS,240V,Y,Y,Y,8.084,240
battery,RNG International Inc.,RIV4810HI-SPS,240V,Y,Y,Y,10.177,240
battery,Savant Systems Inc.,PS-INV-10KW-100A-XX,240V,Y,Y,Y,9.92266,240
battery,Savant Systems Inc.,PS-INV-10KW-60A-XX,240V,Y,Y,Y,9.92266,240
battery,Savant Systems Inc.,PS-INV-12.5KW-100A-XX,240V,Y,Y,Y,12.4109,240
battery,Savant Systems Inc.,PS-INV-12.5KW-60A-XX,240V,Y,Y,Y,12.4109,240
battery,"Schneider Electric USA, Inc.",XW Pro 6848 NA,120V,N,Y,Y,5.747,120
battery,"Schneider Electric USA, Inc.",XW Pro 6848 NA,240V,N,Y ,Y ,6.019,240
battery,"Schneider Electric USA, Inc.",HY8K1NA1,240V,Y,Y,Y,7.626,240
battery,"Schneider Electric USA, Inc.",EMGPCS0500ACCANS00,400V,N,Y,N,502.611,400
battery,"Shanghai Chelion RenewableTechnology Co., Ltd.",iHome-INV7.6K-H1H02,240V,Y,Y,N,7.5810227907830585,240
battery,"Shanghai Chelion RenewableTechnology Co., Ltd.",iHome-INV9.6K-H1H02,240V,Y,Y,N,9.573264646770172,240
battery,"Shanghai Chelion RenewableTechnology Co., Ltd.",iHome-INV10K-H1H02,240V,Y,Y,N,9.956302006955687,240
battery,"Shanghai Chelion RenewableTechnology Co., Ltd.",iHome-INV11.4K-H1H02,240V,Y,Y,N,11.37051,240
battery,"Shanghai Chelion RenewableTechnology Co., Ltd.",iHome-INV12K-H1H02,240V,Y,Y,N,11.96817,240
battery,"SHEN ZHEN MY SMART ENERGY ELECTRIC CO., LTD",MY-HL8K-P2WB,240V,Y,Y,N,7.9813860000000005,240
battery,"SHEN ZHEN MY SMART ENERGY ELECTRIC CO., LTD",MY-HL10K-P2WB,240V,Y,Y,N,10.010924,240
battery,"SHEN ZHEN MY SMART ENERGY ELECTRIC CO., LTD",MY-HL12K-P2WB,240V,Y,Y,N,12.01448,240
battery,"SHEN ZHEN MY SMART ENERGY ELECTRIC CO., LTD",MY-HL15K-P2WB,240V,Y,Y,N,15.01484,240
battery,"SHENZHEN CLOU ELECTRONICS CO., LTD.",CL215HX-IEC/UL,690V,N,Y,N,236.841,690
battery,"SHENZHEN CLOU ELECTRONICS CO., LTD.",CL430HX-IEC/UL,690V,N,Y,N,473.495,690
battery,"Shenzhen Cubenergy Co., Ltd.",CBAC-140-HA-M-US,480V,N,Y,N,140,480
battery,"Shenzhen Cubenergy Co., Ltd.",EH-0200-HA-M-US,690V,N,Y,N,220.432,690
battery,Shenzhen Eternalplanet Energy Pingshan Ltd.,HNA7G,240V,Y,Y,Y,7.58,240
battery,Shenzhen Eternalplanet Energy Pingshan Ltd.,HNA7G_AT,240V,Y,Y,Y,7.58,240
battery,Shenzhen Eternalplanet Energy Pingshan Ltd.,HNA7G_TT,240V,Y,Y,Y,7.58,240
battery,Shenzhen Eternalplanet Energy Pingshan Ltd.,HNA7W,240V,Y,Y,Y,7.58,240
battery,Shenzhen Eternalplanet Energy Pingshan Ltd.,HNA7W_TT,240V,Y,Y,Y,7.58,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 3000TL-XH-US,208V,Y,Y,Y,2.626,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 3000TL BL-US,240V,Y,N,Y ,2.934,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 3000TL BL-US,208V,Y,N,Y ,2.999,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 3000TL-XH-US,240V,Y,Y,Y,3.095,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 3800TL-XH-US,208V,Y,Y,Y,3.324,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 3600TL BL-US,208V,Y,N,Y ,3.581,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 3600TL BL-US,240V,Y,N,Y ,3.608,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 3800TL-XH-US,240V,Y,Y,Y,3.888,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 4000TL BL-US,240V,Y,N,Y ,3.988,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 4000TL BL-US,208V,Y,N,Y ,4.004,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 5000TL-XH-US,208V,Y,Y,Y,4.28,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 4600TL BL-US,240V,Y,N,Y ,4.598,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 4600TL BL-US,208V,Y,N,Y ,4.604,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 5000TL-XH-US,240V,Y,Y,Y,4.943,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 5000TL BL-US,240V,Y,N,Y ,4.954,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 5000TL BL-US,208V,Y,N,Y ,4.969,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 6000TL-XH-US,208V,Y,Y,Y,5.143,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 6000TL BL-US,208V,Y,N,Y ,5.232,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 6000TL BL-US,240V,Y,N,Y ,5.864,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 6000TL-XH-US,240V,Y,Y,Y,5.918,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 7600TL-XH-US,208V,Y,Y,Y,6.58,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 7600TL-XH2 US,208V,Y,Y,Y,6.611,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 8200TL-XH-US,208V,Y,Y,Y,7.166,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 7600TL-XH-US,240V,Y,Y,Y,7.524,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 7600TL-XH2 US,240V,Y,Y,Y,7.651,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 9000TL-XH-US,208V,Y,Y,Y,7.874,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 8000TL-HU-US(B),208V,Y,Y,Y,7.907506396,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 8000TL-HU-US(B),240V,Y,Y,Y,7.925099955,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 8200TL-XH-US,240V,Y,Y,Y,8.251,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 10000TL-XH2 US,208V,Y,Y,Y,8.606,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 10000TL-XH-US,208V,Y,Y,Y,8.76,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 9000TL-XH-US,240V,Y,Y,Y,9.063,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 10000TL-HU-US,208V,Y,Y,Y,9.766960447,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 10000TL-HU-US(B),208V,Y,Y,Y,9.766960447,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 11400TL-XH2 US,208V,Y,Y,Y,9.827,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 10000TL-HU-US,240V,Y,Y,Y,9.925,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",SPH 10000TL-HU-US(B),240V,Y,Y,Y,9.925,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 11400TL-XH-US,208V,Y,Y,Y,10.04,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 10000TL-XH2 US,240V,Y,Y,Y,10.057,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 10000TL-XH-US,240V,Y,Y,Y,10.082,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 11400TL-XH2 US,240V,Y,Y,Y,11.354,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",MIN 11400TL-XH-US,240V,Y,Y,Y,11.52,240
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 28K-H-US L2,208V,Y,Y,Y,27.823900000000002,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 28K-HU-US L2,208V,Y,Y,Y,27.823900000000002,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 28K-A-US L2,208V,N,Y,Y,27.879360000000002,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 28K-AU-US L2,208V,N,Y,Y,27.879360000000002,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 35K-H-US L2,208V,Y,Y,Y,34.8249,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 35K-HU-US L2,208V,Y,Y,Y,34.8249,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 35K-A-US L2,208V,N,Y,Y,34.854699999999994,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 35K-AU-US L2,208V,N,Y,Y,34.854699999999994,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 40K-A-US L2,208V,N,Y,Y,39.837300000000006,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 40K-AU-US L2,208V,N,Y,Y,39.837300000000006,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 40K-H-US L2,208V,Y,Y,Y,39.9153,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 40K-HU-US L2,208V,Y,Y,Y,39.9153,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 50K-H-US,277V,Y,Y,Y,49.218300000000006,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 50K-H-US,480V,Y,Y,Y,49.218300000000006,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 50K-HU-US,277V,Y,Y,Y,49.218300000000006,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 50K-HU-US,480V,Y,Y,Y,49.218300000000006,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 50K-A-US,480V,N,Y,Y,49.7633,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 50K-AU-US,480V,N,Y,Y,49.7633,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 55K-A-US L2,208V,N,Y,Y,54.7978,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 55K-AU-US L2,208V,N,Y,Y,54.7978,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 55K-H-US L2,208V,Y,Y,Y,54.972,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 55K-HU-US L2,208V,Y,Y,Y,54.972,208
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 63K-H-US,277V,Y,Y,Y,62.5698,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 63K-H-US,480V,Y,Y,Y,62.5698,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 63K-HU-US,277V,Y,Y,Y,62.5698,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 63K-HU-US,480V,Y,Y,Y,62.5698,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 63K-A-US,480V,N,Y,Y,63.4281,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 63K-AU-US,480V,N,Y,Y,63.4281,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 75K-A-US,480V,N,Y,Y,74.5274,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 75K-AU-US,480V,N,Y,Y,74.5274,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 75K-H-US,277V,Y,Y,Y,74.5887,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 75K-H-US,480V,Y,Y,Y,74.5887,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 75K-HU-US,277V,Y,Y,Y,74.5887,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 75K-HU-US,480V,Y,Y,Y,74.5887,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 100K-H-US,277V,Y,Y,Y,99.3703,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 100K-H-US,480V,Y,Y,Y,99.3703,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 100K-HU-US,277V,Y,Y,Y,99.3703,277
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 100K-HU-US,480V,Y,Y,Y,99.3703,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 100K-A-US,480V,N,Y,Y,99.3887,480
battery,"Shenzhen Growatt New Energy Co., Ltd.",WIT 100K-AU-US,480V,N,Y,Y,99.3887,480
battery,"Shenzhen GSL Energy Co., Ltd.",HS-LV8KNA,208V,Y,Y,N,8.80850279233333,208
battery,"Shenzhen GSL Energy Co., Ltd.",HS-LV8KNA,240V,Y,Y,N,8.81,240
battery,"Shenzhen GSL Energy Co., Ltd.",HS-LV10KNA,208V,Y,Y,N,10.0056833333333,208
battery,"Shenzhen GSL Energy Co., Ltd.",HS-LV10KNA,240V,Y,Y,N,10.0081833333333,240
battery,"Shenzhen GSL Energy Co., Ltd.",HS-LV12KNA,208V,Y,Y,N,10.3972,208
battery,"Shenzhen GSL Energy Co., Ltd.",GSL-H-12KLV-US,208V,Y,Y,N,10.499,208
battery,"Shenzhen GSL Energy Co., Ltd.",GSL-H-12KLV-US,240V,Y,Y,N,11.933,240
battery,"Shenzhen GSL Energy Co., Ltd.",HS-LV12KNA,240V,Y,Y,N,11.9957333333333,240
battery,Shenzhen Kstar New Energy Company Limited,E8KD,240V,Y,Y,N,8.024,240
battery,Shenzhen Kstar New Energy Company Limited,E10KD,240V,Y,Y,N,10.036,240
battery,Shenzhen Kstar New Energy Company Limited,E12KD,240V,Y,Y,N,12.02,240
battery,Shenzhen Kstar New Energy Company Limited,E15KD,240V,Y,Y,N,14.993,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 8K,208V,Y,Y,Y,7.8599499999999995,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 8K,240V,Y,Y,Y,7.86266,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 10K,208V,Y,Y,Y,9.757729999999999,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 10K,240V,Y,Y,Y,9.75858,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 12K,208V,Y,Y,Y,10.499,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",GEN-LB-US 13K,208V,Y,Y,Y,11.325,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 13K,208V,Y,Y,Y,11.325,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 12K,240V,Y,Y,Y,11.933,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",GEN-LB-US 13K,240V,Y,Y,Y,12.997,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 13K,240V,Y,Y,Y,12.9973,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 16K,208V,Y,Y,Y,13.898700000000002,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",GEN-LB-US 16K,208V,Y,Y,Y,13.899,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",GEN-LB-US 16K,240V,Y,Y,Y,16.153,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",LXP-LB-US 16K,240V,Y,Y,Y,16.153200000000002,240
battery,"Shenzhen Lux Power Technology Co., Ltd.",GEN-HB-US 25K,208V,Y,Y,Y,21.6632,208
battery,"Shenzhen Lux Power Technology Co., Ltd.",GEN-HB-US 25K,240V,Y,Y,Y,25.12912778,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R5KH1NA,240V,Y,Y,Y,5.081,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R5KLNA,240V,Y,Y,Y,5.0897,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R6KH1NA,240V,Y,Y,Y,6.082,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R6KLNA,240V,Y,Y,Y,6.117,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R7K6H1NA,240V,Y,Y,Y,7.765,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R7K6LNA,240V,Y,Y,Y,7.765,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R8KLNA,240V,Y,Y,Y,8.084,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R8KLNA-P4,240V,Y,Y,Y,8.11097,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R8KH1NA,240V,Y,Y,Y,8.116,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R8KLNA-P6,240V,Y,Y,Y,8.180922,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R9KH1NA,240V,Y,Y,Y,9.103,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R10KH1NA,240V,Y,Y,Y,10.154,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R10KLNA,240V,Y,Y,Y,10.177,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R11K4H1NA,240V,Y,Y,Y,11.598,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R12KLNA-P4,240V,Y,Y,Y,12.137120000000001,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R12KLNA-P6,240V,Y,Y,Y,12.21352,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R12KH1NA,240V,Y,Y,Y,12.362,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R16LNA-P4,240V,Y,Y,Y,16.130920000000003,240
battery,"Shenzhen Megarevo Technology Co., Ltd.",R16KLNA-P6,240V,Y,Y,Y,16.19882,240
battery,Shenzhen Poweroak Newener Co Ltd,EP900,240V,Y,Y,N,9.23,240
battery,Shenzhen Poweroak Newener Co Ltd,EnergyPro 13K,240V,Y,Y,N,13.1961,240
battery,"Shenzhen Poweroak Newener Co., Ltd.",EnergyPro 6K,240V,N,Y,N,5.777,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 5KHB-130-D2/UL,208V,Y,Y,Y,5.02,208
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 5KHB-130-D2/UL,240V,Y,Y,Y,5.04,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 6KHB-130-D2/UL,208V,Y,Y,Y,6.124,208
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 6KHB-130-D2/UL,240V,Y,Y,Y,6.149,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 7K6HB-180-T2/UL,240V,Y,Y,Y,7.6472,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 7K6HB-180-T2/UL,208V,Y,Y,Y,7.648,208
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 8KHB-180-T2/UL,240V,Y,Y,Y,8.0472,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 8KHB-180-T2/UL,208V,Y,Y,Y,8.06,208
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 11K4HB-210-T2/UL,240V,Y,Y,Y,10.14,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 10KHB-210-T2/UL,240V,Y,Y,Y,10.147200000000002,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 10KHB-210-T2/UL,208V,Y,Y,Y,10.185799999999999,208
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 11K4HB-210-T2/UL,208V,Y,Y,Y,10.186,208
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 11K4HB-T2/LV-ULP,240V,Y,Y,Y,11.566895999999996,240
battery,"Shenzhen Senergy Technology Co., Ltd.",SE 11K4HB-T2/LV-ULP,208V,Y,Y,Y,11.608847999999998,208
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS2-30P-NA,480V,N,Y,N,29.907,480
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS2-30K-NA,480V,N,N,Y,30.02,480
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-50K-NA,480V,N,N,Y,48.58,480
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-100K-NA,480V,N,N,Y,98.013,480
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-150K-NA,480V,N,N,Y,147.47,480
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-250K-NA,480V,N,N,Y,244.026,480
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-500KTL-NA,400V,N,N,Y,498.34,400
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-500KTL-NA-8M1,400V,N,Y,N,498.34,400
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-500KTL-NA-8M8,400V,N,Y,N,498.754,400
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-1725KTL-H-NA-8M1,690V,N,Y,N,1708.18,690
battery,"Shenzhen Sinexcel Electric Co., Ltd.",PWS1-1725KTL-H-NA-8M8,690V,N,Y,N,1710.71,690
battery,"Shenzhen Sinexcel Isuna Energy Technology Co., Ltd.",Isuna U10K-PH,240V,Y,Y,N,10.074,240
battery,"Shenzhen Sinexcel Isuna Energy Technology Co., Ltd.",Isuna U15K-PH,240V,Y,Y,N,15.042,240
battery,"Shenzhen Sinexcel Isuna Energy Technology Co., Ltd.",Isuna U20K-PH,240V,Y,Y,N,20.181,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL8K-P2US,240V,Y,Y,N,7.9813860000000005,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL8K-P2US-S,240V,Y,Y,N,7.9813860000000005,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL10K-P2US,240V,Y,Y,N,10.010924,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL10K-P2US-S,240V,Y,Y,N,10.010924,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL12K-P2US,240V,Y,Y,N,12.01448,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL12K-P2US-S,240V,Y,Y,N,12.01448,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL15K-P2US,240V,Y,Y,N,15.01484,240
battery,"Shenzhen SOSEN Innovation Technology Co.,Ltd",SSE-HL15K-P2US-S,240V,Y,Y,N,15.01484,240
battery,"Sichuan Clou Energy Electric Co., Ltd.",NEPCS-1600,630V,N,N,Y,1617.28113848,630
battery,"Sichuan Clou Energy Electric Co., Ltd.",NEPCS-2000,690V,N,N,Y,2000.4,690
battery,"Sichuan Clou Energy Electric Co., Ltd.",NEPCS-2300,800V,N,N,Y,2299.96,800
battery,"Sichuan Clou Energy Electric Co., Ltd.",NEPCS-2600,900V,N,N,Y,2602.35,900
battery,"Sichuan Clou Energy Electric Co., Ltd.",NEPCSH-3200,630V,N,N,Y,3200.56875,630
battery,"Sigenergy Technology Co., Ltd.",SigenStor EC 4.8 SP US,240V,Y,Y,N,4.808,240
battery,"Sigenergy Technology Co., Ltd.",SigenStor EC 5.7 SP US,240V,Y,Y,N,5.776,240
battery,"Sigenergy Technology Co., Ltd.",SigenStor EC 7.6 SP US,240V,Y,Y,N,7.649,240
battery,"Sigenergy Technology Co., Ltd.",SigenStor EC 9.6 SP US,240V,Y,Y,N,9.6533,240
battery,"Sigenergy Technology Co., Ltd.",SigenStor EC SP US,240V,Y,Y,N,11.503,240
battery,"Sigenergy Technology Co., Ltd.",SigenStor EC SP US,208V,Y,Y,N,11.504,208
battery,SimpliPhi Power,SPHI-IN-6,120V,Y,N,Y,6.017662268,120
battery,"SINENG ELECTRIC CO., LTD.",EH-0200-HA-M-US,690V,N,Y,N,220.432,690
battery,"SINENG ELECTRIC CO., LTD.",EH-1250-HB-UD-US,690V,N,Y,N,1250.73515,690
battery,"SINENG ELECTRIC CO., LTD.",EH-1725-HA-UD-US,690V,N,Y,N,1726.7022438194379,690
battery,"SINENG ELECTRIC CO., LTD.",EH-2000-HA-UD-US,690V,N,Y,N,2003.824000937494,690
battery,SMA America,SBSE3.8-US-50,208V,Y,Y,N,3.33202,208
battery,SMA America,SBS3.8-US-10,240V,N,N,Y,3.8,240
battery,SMA America,SBSE3.8-US-50,240V,Y,Y,N,3.86994,240
battery,SMA America,SBSE4.8-US-50,208V,Y,Y,N,4.16599,208
battery,SMA America,SBSE4.8-US-50,240V,Y,Y,N,4.82289,240
battery,SMA America,SBSE5.8-US-50,208V,Y,Y,N,4.99991,208
battery,SMA America,SBS5.0-US-10,240V,N,N,Y,5,240
battery,SMA America,SBSE5.8-US-50,240V,Y,Y,N,5.77589,240
battery,SMA America,SBS6.0-US-10,240V,N,N,Y,6,240
battery,SMA America,SBSE7.7-US-50,208V,Y,Y,N,6.644489999999999,208
battery,SMA America,SBSE7.7-US-50,240V,Y,Y,N,7.62198,240
battery,SMA America,SBSE9.6-US-50,208V,Y,Y,N,8.338,208
battery,SMA America,SBSE9.6-US-50,240V,Y,Y,N,9.569,240
battery,SMA America,SBSE11.5-US-50,208V,Y,Y,N,10.053,208
battery,SMA America,SBSE11.5-US-50,240V,Y,Y,N,11.483,240
battery,SMA America,STPS27US-20,208V,N,Y,N,27,208
battery,SMA America,SI27-US208-20,208V,N,Y,N,27.175900000000002,208
battery,SMA America,STPS60US-20,480V,N,Y,N,60,480
battery,SMA America,SI60-US480-20,480V,N,Y,N,60.4144,480
battery,SMA America,SCS 2475-US,385V,N,N,Y ,2078.89,385
battery,SMA America,SC 2660 UP-US 600V 2566A,600V,Y,Y,Y,2616.157,600
battery,SMA America,SC 2800 UP-US 630V 2566A,630V,Y,Y,Y,2747.472,630
battery,SMA America,SC 2930 UP-US 660V 2566A,660V,Y,Y,Y,2841.88,660
battery,SMA America,SC 3060 UP-US 690V 2566A,690V,Y,Y,Y,2951.143,690
battery,SMA America,SC 4000 UP-US 600V 3850A,600V,Y,N,Y,3650.134,600
battery,SMA America,SC 4200 UP-US 630V 3850A,630V,Y,N,Y,3832.828,630
